Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 14, 2020 11:16:02 AM;A6002059;20.1823782;45.9794731;318.12;1430;50;16.5;5.09;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:16:12 AM;A6002059;20.182333;45.9793133;318.12;1103.5;46;6.25;2.96;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:16:22 AM;A6002059;20.1823666;45.9793192;318.12;1069;100;12.65;4.6;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:16:32 AM;A6002059;20.182067;45.9793071;318.12;1726;56;21;9.96;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:16:42 AM;A6002059;20.1816923;45.9792977;318.13;1425.5;100;33.55;12.44;131.07;81;0;0;5;NA;0;0;2;OFF
Mar 14, 2020 11:16:52 AM;A6002059;20.1811895;45.979289;318.13;1724;64;23.55;14.18;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 11:17:02 AM;A6002059;20.1807541;45.9792772;318.13;1001.5;31;5.75;4.66;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:17:12 AM;A6002059;20.1807638;45.9792663;318.14;969.5;48;9.5;1.38;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:17:22 AM;A6002059;20.1807427;45.9794053;318.14;1739.5;34;9.65;6.9;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:17:32 AM;A6002059;20.1807606;45.9794475;318.14;848.5;44;7;1.1;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:17:42 AM;A6002059;20.1809266;45.9794554;318.14;1764.5;76;28.05;11.86;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:17:52 AM;A6002059;20.1814003;45.9794667;318.15;1758;63;23.05;14.35;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 11:18:02 AM;A6002059;20.1819019;45.9794765;318.15;1749.5;67;24.6;14.25;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 11:18:12 AM;A6002059;20.1823735;45.979492;318.15;1219;51;12.7;4.58;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:18:22 AM;A6002059;20.1823726;45.9794978;318.16;909;48;7.05;2.32;131.07;82;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:18:32 AM;A6002059;20.1824102;45.9793997;318.16;1265.5;26;5.7;4.97;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:18:42 AM;A6002059;20.1823324;45.979287;318.16;1047.5;15;2.85;3.79;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:18:52 AM;A6002059;20.1823753;45.9792814;318.16;1457;44;13.6;5.21;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:19:02 AM;A6002059;20.1820995;45.9792763;318.17;1826.5;43;15.25;8.7;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:19:12 AM;A6002059;20.1817945;45.9792763;318.17;1749.5;45;13.7;8.45;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:19:22 AM;A6002059;20.1815039;45.9792658;318.17;1093.5;60;12.35;5.37;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:19:32 AM;A6002059;20.1812699;45.9792565;318.17;1463;53;13.9;6.93;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:19:42 AM;A6002059;20.1810095;45.9792614;318.18;1450;47;13.1;6.88;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:19:52 AM;A6002059;20.1807669;45.9792673;318.18;867;25;3.9;4.41;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:20:02 AM;A6002059;20.1807748;45.9792699;318.18;1497.5;67;23.3;6.59;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:20:12 AM;A6002059;20.1807589;45.9794445;318.19;1476.5;33;8.8;7.24;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:20:22 AM;A6002059;20.1808439;45.9795535;318.19;977.5;30;5.3;4.63;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:20:32 AM;A6002059;20.1808583;45.9795558;318.19;1299.5;44;10.1;6.15;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:20:42 AM;A6002059;20.181181;45.9795649;318.19;1510.5;67;22.55;10.27;131.07;79;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:20:52 AM;A6002059;20.181567;45.9795759;318.2;1592;48;16.9;10.87;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:21:02 AM;A6002059;20.1819467;45.979588;318.2;1433.5;53;14.55;9.73;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:21:12 AM;A6002059;20.1822948;45.9795936;318.2;1244;44;9.85;8.8;131.07;80;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:21:22 AM;A6002059;20.1823869;45.9795891;318.21;1024.5;12;2.6;4.41;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:21:32 AM;A6002059;20.182352;45.9795036;318.21;908;12;1.75;4.01;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:21:42 AM;A6002059;20.1824085;45.9795162;318.21;846.5;25;3.05;3.61;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:21:52 AM;A6002059;20.1822233;45.9795165;318.21;1639;42;12.8;7.86;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:22:02 AM;A6002059;20.1819324;45.9795086;318.22;1798;43;16.45;9.9;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:22:12 AM;A6002059;20.1815591;45.9794958;318.22;1812;54;18.55;10.32;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:22:22 AM;A6002059;20.1811908;45.9794873;318.22;1841.5;52;19.05;10.39;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:22:32 AM;A6002059;20.1808297;45.9794771;318.22;1476;37;10;8.69;131.07;81;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:22:42 AM;A6002059;20.1807837;45.9794725;318.23;868.5;28;4.35;3.35;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:22:52 AM;A6002059;20.1807753;45.9795232;318.23;1116.5;28;5.6;4.4;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:23:02 AM;A6002059;20.1807856;45.9794977;318.23;858.5;24;3.65;3.33;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:23:12 AM;A6002059;20.1809342;45.9794995;318.24;1628.5;52;17.4;9.17;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:23:22 AM;A6002059;20.1812832;45.9795077;318.24;1730.5;54;18.55;9.8;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:23:32 AM;A6002059;20.1816364;45.9795177;318.24;1741.5;46;15.2;9.83;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:23:42 AM;A6002059;20.1819887;45.9795288;318.24;1708;28;9.65;9.61;131.07;80;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:23:52 AM;A6002059;20.1823351;45.9795357;318.25;1348.5;24;4.5;7.61;131.07;81;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:24:02 AM;A6002059;20.1823751;45.9795377;318.25;847.5;20;2.95;2.28;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:24:12 AM;A6002059;20.1823842;45.9796037;318.25;1007;13;2.4;4.05;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:24:22 AM;A6002059;20.1823684;45.9795651;318.26;867.5;33;5;3.37;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:24:34 AM;A6002059;20.1820764;45.9795594;318.26;1683;59;21.55;11.51;131.07;79;0;0;3;NA;0;0;2;OFF
Mar 14, 2020 11:24:44 AM;A6002059;20.1816118;45.9795448;318.26;1774;67;26.6;14.08;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 11:24:54 AM;A6002059;20.1811167;45.9795328;318.26;1738;66;23.95;13.93;131.07;81;0;0;4;NA;0;0;2;OFF
Mar 14, 2020 11:25:02 AM;A6002059;20.1807532;45.9795251;318.27;892;22;3.9;4.27;131.07;81;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:25:12 AM;A6002059;20.1807612;45.9795128;318.27;1175;38;7.75;4.53;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:25:22 AM;A6002059;20.1807523;45.9795456;318.27;1360.5;28;6.4;5.52;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:25:32 AM;A6002059;20.1807629;45.9795581;318.27;848;21;3.15;0;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:25:42 AM;A6002059;20.1807601;45.9795629;318.28;854.5;14;2.1;0;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:25:52 AM;A6002059;20.1807556;45.9795673;318.28;856;16;2.5;0;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:02 AM;A6002059;20.1807559;45.9795642;318.28;855.5;15;2.35;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:12 AM;A6002059;20.1807566;45.9795651;318.29;854;13;2.05;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:22 AM;A6002059;20.1807527;45.9795703;318.29;856;16;2.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:32 AM;A6002059;20.1807527;45.9795707;318.29;856.5;16;2.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:42 AM;A6002059;20.1807529;45.9795692;318.29;855;14;2.05;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:26:52 AM;A6002059;20.1807535;45.9795654;318.3;855;16;2.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:02 AM;A6002059;20.180754;45.9795613;318.3;854.5;17;2.6;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:12 AM;A6002059;20.1807574;45.9795585;318.3;855;14;2.1;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:22 AM;A6002059;20.1807578;45.97956;318.31;854.5;17;2.6;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:32 AM;A6002059;20.1807539;45.9795593;318.31;854.5;15;2.3;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:42 AM;A6002059;20.180751;45.9795605;318.31;856;14;2.1;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:27:52 AM;A6002059;20.1807536;45.9795464;318.31;1160;47;9.05;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:02 AM;A6002059;20.1807583;45.9794996;318.32;1341;38;7.95;5.21;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:12 AM;A6002059;20.1807627;45.9793484;318.32;1632;33;9.55;6.53;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:22 AM;A6002059;20.1807703;45.9792085;318.32;844.5;22;3.25;1.43;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:32 AM;A6002059;20.1808056;45.9792305;318.32;1133;13;4.4;4.39;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:42 AM;A6002059;20.1807855;45.9792463;318.33;1072;31;5.75;4.37;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:28:52 AM;A6002059;20.180793;45.9793581;318.33;1414.5;44;10.5;5.61;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:29:02 AM;A6002059;20.1807823;45.9795051;318.33;1453.5;43;11.4;5.72;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:29:12 AM;A6002059;20.1807787;45.9796206;318.34;865;26;3.9;0.49;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:29:22 AM;A6002059;20.1808717;45.9796152;318.34;1598;57;14.95;6.92;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:29:34 AM;A6002059;20.1811894;45.9796207;318.34;1436;21;4.75;8.34;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:29:44 AM;A6002059;20.1814677;45.979625;318.34;1277;20;4.65;7.1;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:29:54 AM;A6002059;20.1817426;45.9796288;318.35;1350.5;27;6.85;7.51;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:30:04 AM;A6002059;20.1820214;45.9796353;318.35;1350.5;34;6.65;7.62;131.07;78;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:30:14 AM;A6002059;20.182295;45.9796411;318.35;1141.5;34;5.9;6.44;131.07;79;0;0;2;NA;0;0;2;OFF
Mar 14, 2020 11:30:24 AM;A6002059;20.1824237;45.9795709;318.36;1037;35;5.55;3.61;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:30:34 AM;A6002059;20.1824095;45.9795983;318.36;855.5;28;3.7;2.34;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:30:44 AM;A6002059;20.1824102;45.9795936;318.36;852;27;3.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:30:54 AM;A6002059;20.182404;45.9795991;318.36;856;22;3;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:04 AM;A6002059;20.1824032;45.9795953;318.37;855.5;20;2.85;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:14 AM;A6002059;20.1824034;45.9796009;318.37;853.5;15;2.2;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:24 AM;A6002059;20.1824022;45.9796036;318.37;856.5;15;2.2;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:34 AM;A6002059;20.1824023;45.9796015;318.38;854.5;18;2.6;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:44 AM;A6002059;20.1824072;45.9795985;318.38;845;29;4;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:31:54 AM;A6002059;20.1824138;45.9795004;318.38;1830.5;50;13.95;7.33;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:04 AM;A6002059;20.1824247;45.9793199;318.38;1405.5;36;7.9;5.76;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:14 AM;A6002059;20.1824245;45.9792753;318.39;880.5;19;2.85;2.71;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:24 AM;A6002059;20.1823639;45.9792659;318.39;855.5;14;2.2;0.79;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:34 AM;A6002059;20.1823566;45.9792649;318.39;877.5;24;3.65;3.5;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:44 AM;A6002059;20.1824027;45.9792643;318.39;995;37;6.8;4.19;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:32:54 AM;A6002059;20.1823897;45.9793757;318.4;1491;41;10.25;5.85;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:04 AM;A6002059;20.1823864;45.9795309;318.4;1570.5;48;13.8;6.32;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:14 AM;A6002059;20.1823806;45.9796618;318.4;1010;23;3.75;0.87;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:24 AM;A6002059;20.1823175;45.9796625;318.41;869;19;3.3;2.69;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:34 AM;A6002059;20.1823569;45.9796458;318.41;1196;29;6.1;4.63;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:44 AM;A6002059;20.1823511;45.9795031;318.41;1532.5;30;8.05;6.3;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:33:54 AM;A6002059;20.1823521;45.979352;318.41;1344.5;33;7.5;5.39;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:04 AM;A6002059;20.1823569;45.9792323;318.42;847.5;32;4.85;2.55;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:14 AM;A6002059;20.1823061;45.9792425;318.42;942.5;22;3.15;3.35;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:24 AM;A6002059;20.1824236;45.9792461;318.42;1833;50;17;4.74;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:34 AM;A6002059;20.1824137;45.9793882;318.43;1738.5;46;13.2;6.96;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:44 AM;A6002059;20.182411;45.9795564;318.43;1484;38;10.5;5.84;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:34:54 AM;A6002059;20.1824193;45.9796538;318.43;1013;0;1.8;3.64;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:04 AM;A6002059;20.1824773;45.9796544;318.43;857;15;2.4;0.96;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:14 AM;A6002059;20.1824794;45.9796534;318.44;856.5;15;2.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:24 AM;A6002059;20.18248;45.9796545;318.44;856.5;13;2;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:34 AM;A6002059;20.182479;45.9796529;318.44;849;18;2.7;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:44 AM;A6002059;20.1824796;45.9796528;318.44;854;18;2.55;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:35:54 AM;A6002059;20.1824791;45.9796482;318.45;855;17;2.4;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:04 AM;A6002059;20.1824802;45.9796474;318.45;852.5;26;3.55;0;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:14 AM;A6002059;20.18248;45.9796453;318.45;852;28;3.7;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:24 AM;A6002059;20.1824773;45.9796453;318.46;854.5;27;3.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:34 AM;A6002059;20.1824745;45.9796484;318.46;853;27;3.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:44 AM;A6002059;20.1824747;45.9796487;318.46;852;29;3.65;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:36:54 AM;A6002059;20.1824759;45.9796467;318.46;854;27;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:04 AM;A6002059;20.182475;45.979645;318.47;852;26;3.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:14 AM;A6002059;20.1824766;45.9796442;318.47;853.5;28;3.65;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:24 AM;A6002059;20.1824775;45.9796471;318.47;853.5;26;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:34 AM;A6002059;20.1824776;45.9796463;318.48;852;28;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:44 AM;A6002059;20.1824795;45.9796444;318.48;855;27;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:37:54 AM;A6002059;20.1824961;45.9796464;318.48;862;29;3.85;1.88;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:04 AM;A6002059;20.1826072;45.9796567;318.48;855.5;23;3.05;2.17;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:14 AM;A6002059;20.182614;45.9796606;318.49;854.5;24;3.25;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:24 AM;A6002059;20.1826138;45.9796591;318.49;856;22;3;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:34 AM;A6002059;20.1827082;45.9796625;318.49;1017;27;4.25;4.04;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:44 AM;A6002059;20.1828396;45.9796549;318.49;846.5;24;3.35;0.79;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:38:54 AM;A6002059;20.1827869;45.979667;318.5;849.5;37;5.1;2.42;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:04 AM;A6002059;20.1827938;45.9796108;318.5;846.5;30;4.1;0.87;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:14 AM;A6002059;20.1827922;45.9796155;318.5;852;26;3.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:24 AM;A6002059;20.1827849;45.9796161;318.51;850.5;30;3.8;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:34 AM;A6002059;20.1827849;45.9796151;318.51;852.5;28;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:44 AM;A6002059;20.1827847;45.9796149;318.51;853.5;27;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:39:54 AM;A6002059;20.1827862;45.9796137;318.51;852.5;30;3.8;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:04 AM;A6002059;20.1827849;45.9796151;318.52;856;26;3.4;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:14 AM;A6002059;20.182787;45.979613;318.52;852;27;3.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:24 AM;A6002059;20.182787;45.9796113;318.52;851.5;29;3.65;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:34 AM;A6002059;20.1827861;45.9796115;318.53;853.5;30;3.7;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:44 AM;A6002059;20.1827826;45.9796123;318.53;853.5;27;3.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:40:54 AM;A6002059;20.1827842;45.9796125;318.53;854.5;26;3.5;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:04 AM;A6002059;20.1827854;45.9796112;318.53;853.5;28;3.75;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:14 AM;A6002059;20.1827818;45.9796117;318.54;853;27;3.45;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:24 AM;A6002059;20.1827814;45.9796125;318.54;853.5;28;3.7;0;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:34 AM;A6002059;20.182781;45.9795908;318.54;1381.5;41;9.35;5.53;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:44 AM;A6002059;20.1827902;45.9794312;318.54;1723;51;14.75;6.81;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:41:54 AM;A6002059;20.1828002;45.9792638;318.55;1378;56;12.5;5.49;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:04 AM;A6002059;20.1828276;45.9792004;318.55;1339.5;44;10.6;2.72;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:14 AM;A6002059;20.1828228;45.979247;318.55;856.5;33;4.55;3.4;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:24 AM;A6002059;20.1828262;45.9792565;318.56;858.5;30;4.35;1.77;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:34 AM;A6002059;20.1828357;45.9792984;318.56;857;15;2.4;0.92;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:44 AM;A6002059;20.1828323;45.979312;318.56;1288.5;41;9.45;4.97;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:42:54 AM;A6002059;20.1828286;45.9794581;318.56;1656;49;14.45;6.58;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:04 AM;A6002059;20.1828265;45.9796274;318.57;1412;25;5.6;5.7;131.07;79;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:14 AM;A6002059;20.1828294;45.9796678;318.57;960.5;28;4.5;0.99;131.07;80;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:24 AM;A6002059;20.1828428;45.9796528;318.57;885;30;4.5;3.43;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:34 AM;A6002059;20.1829824;45.979665;318.58;1054.5;24;4.45;4.18;131.07;77;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:44 AM;A6002059;20.1830317;45.9796155;318.58;929.5;30;4.85;3.57;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:43:54 AM;A6002059;20.183038;45.9796103;318.58;1349;63;15.65;4.63;131.07;78;0;0;0;NA;0;0;2;OFF
Mar 14, 2020 11:44:04 AM;A6002059;20.1830426;45.9794246;318.58;1766.5;44;14.5;8.47;131.07;78;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:44:14 AM;A6002059;20.1830504;45.979284;318.59;1304.5;66;17.7;1.31;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:44:24 AM;A6002059;20.1829333;45.9792815;318.59;1698;3;0;9.35;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:44:34 AM;A6002059;20.1828853;45.9792668;318.59;878.5;50;7.65;3.13;131.07;78;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:44:44 AM;A6002059;20.1828699;45.9794008;318.59;1800;51;16.1;8.73;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:44:54 AM;A6002059;20.1828537;45.9796139;318.6;1316;25;2.9;6.93;131.07;79;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:45:04 AM;A6002059;20.1828707;45.9796476;318.6;1760.5;4;5.4;8.55;131.07;80;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:45:14 AM;A6002059;20.1830711;45.9796368;318.6;872;30;4.3;3.97;131.07;78;0;0;1;NA;0;0;2;OFF
Mar 14, 2020 11:45:24 AM;A6002059;20.1830669;45.9796033;318.61;1187.5;76;15.6;5.18;131.07;79;0;0;1;NA;0;0;2;OFF
